Cod_Dpto,Departamento,Cod_Mpio,Municipio,Grupo_cultivo,Subgrupo,Cultivo,Desagregacion,Anio,Periodo,Area_sembrada,Area_cosechada,Produccion,Rendimiento,Ciclo,Estado_fisico,Cod_cultivo,Nombre_cientifico
63,Quindío,63690,Salento,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,455.79,375.26,464.47,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66001,Pereira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,4207.0,3051.0,4037.0,1.32,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66001,Pereira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,3985.0,2934.0,3589.0,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66001,Pereira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,3654.3,2627.92,2864.43,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66001,Pereira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,3541.07,2706.81,2571.45,0.95,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66001,Pereira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,3233.46,2434.66,2248.73,0.92,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66001,Pereira,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,3009.82,2168.27,2469.03,1.14,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66045,Apía,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,4338.0,3266.0,4335.0,1.33,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66045,Apía,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,4348.0,3494.0,4288.0,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66045,Apía,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,4283.09,3351.36,3921.09,1.17,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66045,Apía,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,4323.59,3448.16,3872.53,1.12,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66045,Apía,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,4245.9,3429.64,3920.0,1.14,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66045,Apía,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,4119.13,3226.13,6388.9,1.98,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66075,Balboa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,1942.0,1412.0,1884.0,1.33,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66075,Balboa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,1934.0,1468.0,1810.0,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66075,Balboa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1956.88,1472.19,1869.68,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66075,Balboa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1974.61,1489.17,1762.34,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66075,Balboa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,1973.76,1461.82,1432.5,0.98,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66075,Balboa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,1912.69,1337.78,1622.68,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66088,Belén de Umbría,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,6847.3,5923.1,10013.92,1.69,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66088,Belén de Umbría,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,6753.0,4978.0,6117.0,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66088,Belén de Umbría,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,6695.41,4824.48,4969.21,1.03,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66088,Belén de Umbría,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,6737.87,5051.84,4085.65,0.81,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66088,Belén de Umbría,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,6734.78,5118.15,5302.98,1.04,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66088,Belén de Umbría,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,6752.16,4885.75,6289.1,1.29,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66170,Dosquebradas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,1176.0,939.0,1200.0,1.28,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66170,Dosquebradas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,1153.0,953.0,1125.0,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66170,Dosquebradas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1092.88,914.9,997.24,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66170,Dosquebradas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1026.11,855.97,1013.92,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66170,Dosquebradas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,974.77,813.64,944.14,1.16,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66170,Dosquebradas,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,894.45,733.58,1053.24,1.44,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66318,Guática,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,2397.0,1933.0,2509.0,1.3,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66318,Guática,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,2384.0,1977.0,2373.0,1.2,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66318,Guática,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,2369.29,1997.58,2177.36,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66318,Guática,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,2359.55,2025.73,2057.24,1.02,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66318,Guática,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,2345.95,2011.22,2037.21,1.01,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66318,Guática,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,2287.43,1906.65,3303.87,1.73,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66383,La Celia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,3527.0,2672.0,3493.0,1.31,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66383,La Celia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,3487.0,2562.0,3098.0,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66383,La Celia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,3469.5,2517.21,3146.51,1.25,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66383,La Celia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,3524.68,2645.0,3140.45,1.19,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66383,La Celia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,3479.75,2619.04,2880.94,1.1,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66383,La Celia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,3435.02,2526.29,3439.54,1.36,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66400,La Virginia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,39.0,35.0,47.0,1.34,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66400,La Virginia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,39.0,32.0,40.0,1.25,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66400,La Virginia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,36.31,31.15,36.76,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66400,La Virginia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,33.98,31.16,32.35,1.04,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66400,La Virginia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,33.57,30.21,32.7,1.08,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66400,La Virginia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,33.66,30.86,49.66,1.61,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66440,Marsella,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,4349.0,3318.0,4400.0,1.33,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66440,Marsella,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,4277.0,3413.0,4197.99,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66440,Marsella,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,3917.86,2999.97,2999.97,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66440,Marsella,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,3864.18,2939.1,2949.84,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66440,Marsella,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,3442.64,2522.42,3000.23,1.19,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66440,Marsella,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,3056.45,2152.35,3170.18,1.47,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66456,Mistrató,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,1848.0,1423.0,1832.0,1.29,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66456,Mistrató,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,1862.0,1500.0,1786.0,1.19,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66456,Mistrató,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1829.59,1507.94,1523.02,1.01,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66456,Mistrató,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1827.78,1560.32,1372.66,0.88,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66456,Mistrató,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,1767.48,1459.45,1202.44,0.82,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66456,Mistrató,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,1737.13,1321.45,1341.19,1.01,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66572,Pueblo Rico,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,555.0,427.0,570.0,1.33,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66572,Pueblo Rico,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,573.0,456.0,562.0,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66572,Pueblo Rico,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,615.12,474.64,517.36,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66572,Pueblo Rico,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,616.3,484.05,574.33,1.19,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66572,Pueblo Rico,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,603.43,499.89,465.87,0.93,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66572,Pueblo Rico,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,584.92,462.85,532.78,1.15,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66594,Quinchía,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,3395.0,2811.0,3566.0,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66594,Quinchía,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,3284.0,2607.0,3058.0,1.17,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66594,Quinchía,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,3273.39,2598.39,3196.02,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66594,Quinchía,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,3185.21,2628.15,3040.0,1.16,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66594,Quinchía,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,3123.54,2588.28,2757.95,1.07,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66594,Quinchía,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,3113.86,2554.52,3383.12,1.32,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66682,Santa Rosa de Cabal,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,4702.0,3607.0,4715.0,1.31,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66682,Santa Rosa de Cabal,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,4631.0,3651.0,4412.0,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66682,Santa Rosa de Cabal,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,4517.32,3465.7,3777.61,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66682,Santa Rosa de Cabal,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,4517.44,3409.92,3717.73,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66682,Santa Rosa de Cabal,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,4427.49,3441.32,3249.36,0.94,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66682,Santa Rosa de Cabal,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,4373.48,3502.51,4768.66,1.36,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66687,Santuario,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,5805.0,4053.0,5453.0,1.35,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66687,Santuario,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,5761.0,4215.0,5242.0,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66687,Santuario,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,5675.89,4154.28,4071.19,0.98,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66687,Santuario,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,5651.3,4101.59,3197.1,0.78,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66687,Santuario,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,5626.17,4079.22,2869.94,0.7,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
66,Risaralda,66687,Santuario,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,5546.18,3941.62,3415.04,0.87,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68001,Bucaramanga,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,559.0,449.0,589.0,1.31,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68001,Bucaramanga,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,572.0,478.0,579.0,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68001,Bucaramanga,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,569.56,488.0,522.16,1.07,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68001,Bucaramanga,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,583.71,498.94,430.04,0.86,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68001,Bucaramanga,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,590.12,506.1,545.4,1.08,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68001,Bucaramanga,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,575.18,500.36,668.85,1.34,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68013,Aguada,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,109.0,96.0,128.0,1.33,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68013,Aguada,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,111.0,100.0,123.0,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68013,Aguada,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,116.02,98.14,109.92,1.12,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68013,Aguada,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,116.58,98.89,105.12,1.06,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68013,Aguada,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,116.38,104.09,83.03,0.8,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68013,Aguada,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,121.86,105.07,104.04,0.99,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68020,Albania,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,318.0,267.0,356.0,1.33,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68020,Albania,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,315.0,266.0,329.0,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68020,Albania,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,310.6,261.1,248.04,0.95,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68020,Albania,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,308.89,267.49,215.62,0.81,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68020,Albania,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,307.74,265.24,189.48,0.71,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68020,Albania,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,305.75,261.71,115.0,0.44,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68051,Aratoca,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,1884.0,1617.0,2129.0,1.32,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68051,Aratoca,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,1620.0,1324.0,1611.0,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68051,Aratoca,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1649.83,1335.75,1482.68,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68051,Aratoca,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1703.07,1450.58,1494.83,1.03,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68051,Aratoca,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,1768.94,1546.95,1442.76,0.93,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68051,Aratoca,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,1789.36,1516.57,1745.7,1.15,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68077,Barbosa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,604.0,526.0,698.0,1.33,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68077,Barbosa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,591.0,500.0,615.0,1.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68077,Barbosa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,571.96,446.61,406.42,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68077,Barbosa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,570.28,451.22,392.98,0.87,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68077,Barbosa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,561.0,474.93,343.29,0.72,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68077,Barbosa,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,558.19,464.09,390.6,0.84,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68079,Barichara,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,521.0,446.0,563.0,1.26,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68079,Barichara,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,522.0,450.0,525.0,1.17,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68079,Barichara,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,531.18,445.1,645.4,1.45,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68079,Barichara,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,537.65,439.44,581.54,1.32,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68079,Barichara,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,533.17,430.3,576.43,1.34,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68079,Barichara,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,516.54,421.05,656.64,1.56,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68092,Betulia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,376.0,335.0,438.0,1.31,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68092,Betulia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,376.0,328.0,396.0,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68092,Betulia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,384.43,335.28,435.86,1.3,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68092,Betulia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,378.6,333.63,377.34,1.13,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68092,Betulia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2023,2023,369.41,330.22,329.68,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68092,Betulia,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2024,2024,342.95,305.28,377.85,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68101,Bolívar,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2019,2019,183.0,164.0,213.0,1.3,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68101,Bolívar,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2020,2020,166.0,151.0,182.0,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68101,Bolívar,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,137.95,125.77,148.41,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
